Va,Vb,Vc,Ia,Ib,Ic,Fault
-703.0797589,365.3820952,337.6976637,-0.020275251,0.91884875,-0.898573499,BC
-703.1021795,351.957187,351.1449925,0.005382567,0.903795242,-0.909177809,BC
-696.8718532,335.40229,361.4695632,0.030996243,0.880900244,-0.911896487,BC
-684.4439889,315.8640235,368.5799653,0.0563357,0.850368377,-0.906704078,BC
-665.9291095,293.5160253,372.4130843,0.081173307,0.812472064,-0.893645372,BC
-641.492066,268.5573828,372.9346832,0.10528597,0.767548985,-0.872834955,BC
-611.35056,241.2107679,370.1397921,0.128457178,0.715998977,-0.844456155,BC
-575.7731912,211.7203093,364.0528819,0.150478988,0.658280407,-0.808759396,BC
-535.0770461,180.3492501,354.7277959,0.171153929,0.594906066,-0.766059995,BC
-489.6248498,147.3774398,342.2474101,0.1902968,0.526438614,-0.716735414,BC
-439.8217089,113.098713,326.7229959,0.207736363,0.453485626,-0.661221989,BC
-386.1114725,77.81820055,308.2932719,0.223316889,0.376694257,-0.600011147,BC
-328.9727474,41.84960619,287.1231412,0.236899569,0.296745572,-0.533645142,BC
-268.9146026,5.512473615,263.402129,0.248363755,0.214348566,-0.462712321,BC
-206.4720027,-30.87054754,237.3425502,0.257608032,0.130233923,-0.387841955,BC
-142.2010117,-66.9764354,209.1774471,0.264551111,0.045147551,-0.309698662,BC
-76.6738115,-102.4845335,179.158345,0.26913253,-0.040156043,-0.228976487,BC
-10.47358054,-137.0792952,147.5528758,0.271313158,-0.124920485,-0.146392673,BC
55.81072195,-170.4530334,114.6423114,0.271075507,-0.208394301,-0.062681206,BC
121.5896175,-202.3086609,80.71904341,0.268423837,-0.289837638,0.021413801,BC
186.278369,-232.3624009,46.08403195,0.263384063,-0.368528885,0.105144823,BC
249.3021925,-260.3464282,11.0442357,0.256003466,-0.443771097,0.187767631,BC
310.101374,-286.0113982,-24.08997576,0.246350208,-0.514898173,0.268547965,BC
368.1362449,-309.1288136,-59.00743125,0.234512659,-0.581280731,0.346768072,BC
422.8919715,-329.4931782,-93.3987933,0.220598547,-0.642331615,0.421733068,BC
473.8831175,-346.9238982,-126.9592193,0.204733931,-0.697511011,0.49277708,BC
520.6579373,-361.2668981,-159.3910392,0.18706202,-0.746331129,0.559269108,BC
562.8023636,-372.3959343,-190.4064293,0.167741845,-0.788360429,0.620618584,BC
599.9436546,-380.213604,-219.7300505,0.146946784,-0.823227368,0.676280584,BC
631.7536679,-384.6520591,-247.1016088,0.124862984,-0.850623642,0.725760657,BC
657.9517347,-385.6734438,-272.2782909,0.101687667,-0.870306903,0.768619236,BC
678.3071079,-383.270081,-295.0370269,0.077627347,-0.882102933,0.804475585,BC
692.6409654,-377.4644289,-315.1765365,0.052895982,-0.88590723,0.833011248,BC
700.8279497,-368.3088252,-332.5191244,0.027713061,-0.881686013,0.853972953,BC
702.7972339,-355.885027,-346.9122069,0.002301659,-0.869476586,0.867174927,BC
698.5331035,-340.3035447,-358.2295588,-0.023113529,-0.849387076,0.872500605,BC
688.0750517,-321.7027618,-366.3722899,-0.048308163,-0.821595521,0.869903684,BC
671.5173872,-300.2478248,-371.2695624,-0.073060216,-0.786348312,0.859408528,BC
649.00836,-276.1292875,-372.8790725,-0.097151904,-0.743957998,0.841109903,BC
620.7488137,-249.5614994,-371.1873143,-0.12037157,-0.69480049,0.815172059,BC
586.9903763,-220.7807342,-366.209642,-0.142515505,-0.639311679,0.781827184,BC
548.033207,-190.0430688,-357.9901382,-0.163389699,-0.577983535,0.741373234,BC
504.2233198,-157.6220344,-346.6012854,-0.182811497,-0.511359703,0.6941712,BC
455.9495066,-123.8060756,-332.143431,-0.200611153,-0.440030677,0.64064183,BC
403.6398886,-88.89585903,-314.7440296,-0.21663327,-0.364628578,0.581261848,BC
347.7581258,-53.20148118,-294.5566446,-0.230738117,-0.28582159,0.516559707,BC
288.7993183,-17.03962403,-271.7596942,-0.242802801,-0.204308113,0.447110914,BC
227.2856351,19.26929881,-246.5549339,-0.252722305,-0.120810645,0.37353295,BC
163.7617092,55.40397031,-219.1656795,-0.260410365,-0.036069472,0.296479836,BC
98.78983778,91.04494892,-189.8347867,-0.265800194,0.049163828,0.216636366,BC
32.94503085,125.8773849,-158.8224158,-0.268845036,0.134132985,0.134712051,BC
-33.19004979,159.5936696,-126.4036199,-0.269518555,0.218083724,0.051434831,BC
-99.03021717,191.8960174,-92.86580021,-0.267815053,0.300270462,-0.032455409,BC
-163.9929069,222.4989813,-58.50607438,-0.263749515,0.37996296,-0.116213445,BC
-227.5033016,251.1319004,-23.62859878,-0.257357475,0.456452859,-0.199095384,BC
-288.9993877,277.5412682,11.45811956,-0.248694721,0.529060046,-0.280365325,BC
-347.936901,301.4930036,46.44389739,-0.237836823,0.597138762,-0.359301939,BC
-403.7941177,322.7745966,81.01952108,-0.224878494,0.660083396,-0.435204902,BC
-456.0764499,341.1970922,114.8793577,-0.209932794,0.717333906,-0.507401112,BC
-504.3208057,356.5968752,147.7239305,-0.193130176,0.768380812,-0.575250636,BC
-548.0996755,368.8372165,179.2624589,-0.174617385,0.812769714,-0.638152329,BC
-587.0249088,377.809549,209.2153598,-0.154556213,0.850105304,-0.695549091,BC
-620.7511492,383.4344478,237.3167014,-0.133122132,0.880054847,-0.746932715,BC
-648.9788965,385.6623044,263.3165921,-0.110502799,0.902351108,-0.791848309,BC
-671.4571692,384.4736933,286.9834759,-0.086896456,0.916794702,-0.829898246,BC
-687.9857435,379.8794433,308.1063002,-0.062510236,0.923255874,-0.860745637,BC
-698.416949,371.9204323,326.4965167,-0.037558383,0.921675675,-0.884117292,BC
-702.6570038,360.6671296,341.9898742,-0.012260406,0.912066541,-0.899806135,BC
-700.6668777,346.2189094,354.4479683,0.013160819,0.89451225,-0.907673069,BC
-692.4626742,328.7031535,363.7595207,0.038480986,0.869167257,-0.907648243,BC
-678.1155272,308.2741588,369.8413684,0.063476317,0.8362554,-0.899731716,BC
-657.7510125,285.1118521,372.6391604,0.087925523,0.796067974,-0.883993498,BC
-631.5480782,259.4203137,372.1277644,0.111611759,0.748961189,-0.860572948,BC
-599.7375017,231.4261013,368.3114004,0.134324538,0.695353009,-0.829677547,BC
-562.5998873,201.376369,361.2235184,0.155861612,0.635719428,-0.791581041,BC
-520.4632195,169.5367769,350.9264425,0.176030783,0.570590195,-0.746620977,BC
-473.699993,136.1891955,337.5107975,0.194651632,0.500544041,-0.695195672,BC
-422.7239449,101.629216,321.0947289,0.211557162,0.426203472,-0.637760633,BC
-367.9864156,66.16349154,301.8229241,0.226595319,0.348229167,-0.574824486,BC
-309.9723709,30.10694193,279.865429,0.239630398,0.267314055,-0.506944453,BC
-249.1961192,-6.220137855,255.4162571,0.250544298,0.184177123,-0.434721421,BC
-186.1967623,-42.49501853,228.6917808,0.259237637,0.099557015,-0.358794652,BC
-121.5334185,-78.39548198,199.9289004,0.265630691,0.014205481,-0.279836172,BC
-55.78026101,-113.6027296,169.3829906,0.269664175,-0.071119283,-0.198544892,BC
10.47858405,-147.8042192,137.3256351,0.271299825,-0.155659339,-0.115640487,BC
76.65423578,-180.6964047,104.0421689,0.270520807,-0.238663713,-0.031857095,BC
142.1583049,-211.9873626,69.82905767,0.267331918,-0.319395055,0.052063136,BC
206.4081425,-241.3992961,34.99115361,0.261759602,-0.397136191,0.135376589,BC
268.8320427,-268.6709127,-0.16112997,0.253851758,-0.471196521,0.217344763,BC
328.8743539,-293.5596743,-35.31467953,0.243677356,-0.540918193,0.297240837,BC
328.8743539,-293.5596743,-35.31467953,0.243677356,-0.540918193,0.297240837,BC
415.1915381,253.5506121,-642.3936957,0.177625602,0.064445082,-0.251726288,BCG
470.3241345,382.3295406,-685.3538493,-0.030786842,-0.361988667,-0.28697681,BCG
464.1675612,252.7180952,-651.780915,-0.142565386,-0.671616614,-0.249561384,BCG
481.3493662,152.9832514,-591.7996624,-0.188720751,-0.888000827,-0.174774789,BCG
500.0852423,64.80831787,-529.0885901,-0.219690283,-1.061499916,-0.112339261,BCG
515.6180901,-15.47590825,-468.7576059,-0.244585189,-1.201596197,-0.070296888,BCG
527.0512758,-88.14809038,-411.794214,-0.264740833,-1.310219737,-0.048723807,BCG
534.1610294,-153.0495278,-358.4202247,-0.280314198,-1.388289891,-0.046376337,BCG
493.6174757,-724.6903298,240.8472847,-0.289383075,-1.424093963,-0.073264677,BCG
449.2449122,-940.5925339,432.6832102,-0.194905624,-1.194210573,-0.189055641,BCG
391.4211228,-674.581144,326.6935855,-0.155478205,-1.051921502,-0.360774724,BCG
352.3159731,-475.3997017,178.2319464,-0.173343666,-1.016106011,-0.577862768,BCG
327.5083561,-315.6844944,30.99967804,-0.182049503,-1.001781155,-0.76276536,BCG
308.8414561,-178.1293735,-96.264547,-0.179009349,-0.996315837,-0.911557764,BCG
291.5448453,-60.3370675,-202.3235566,-0.17054391,-0.999470755,-1.03250668,BCG
273.8771551,38.5507423,-288.4727259,-0.159545282,-1.008724933,-1.131039792,BCG
241.7533769,461.7982202,-687.1830852,-0.146414487,-1.027780167,-1.20283103,BCG
205.8903065,735.1346245,-945.8114899,-0.09906346,-1.145330901,-1.10743085,BCG
182.5954902,480.0518664,-716.7901463,-0.037976433,-1.201019182,-1.025347659,BCG
163.5982957,285.3695726,-487.4786731,0.051531477,-1.158791273,-0.961560158,BCG
140.6096319,147.4952131,-287.1038507,0.092774896,-1.110762324,-0.988561179,BCG
113.1267023,40.02410139,-137.4901085,0.09721811,-1.055959336,-1.084427688,BCG
84.66392844,-37.31991055,-29.91810568,0.087874315,-0.97905717,-1.214467495,BCG
56.00494721,-85.21803697,44.95873964,0.073034273,-0.879255873,-1.360643187,BCG
22.74223121,-318.5056123,308.0699119,0.05491948,-0.756743037,-1.517810667,BCG
-15.54645156,-544.7350584,559.1629959,0.048662581,-0.509791784,-1.763696367,BCG
-24.52021146,-220.3194723,251.4833985,0.031344983,-0.303705888,-1.965646396,BCG
-34.91338272,38.11330322,-7.628661099,0.003380472,-0.161667707,-2.095348971,BCG
-48.84575011,217.9223606,-197.4083671,-0.008729643,-0.039930857,-2.139017319,BCG
-74.30632648,350.2386397,-303.3741684,-0.015096517,0.061687094,-2.126412775,BCG
-110.1389268,436.9691844,-345.8408438,-0.033016766,0.131954132,-2.094169833,BCG
-151.6638304,480.9396035,-344.0196503,-0.060365856,0.17956149,-2.054020973,BCG
-196.4582216,625.805687,-443.819381,-0.090541815,0.214109113,-2.005967436,BCG
-244.5152554,831.8129427,-608.2334992,-0.113559704,0.171083153,-1.870522013,BCG
-268.8212134,473.3469621,-215.6789245,-0.141328035,0.166598539,-1.781492475,BCG
-297.553629,196.0564648,92.53118335,-0.175970437,0.225146794,-1.766345143,BCG
-325.3574299,20.98528878,298.3730446,-0.215959016,0.323485045,-1.801872214,BCG
-356.1063898,-77.84743446,410.9728907,-0.246650869,0.453542299,-1.852448776,BCG
-387.4252417,-112.3462567,458.7006665,-0.252333412,0.612858033,-1.885876814,BCG
-418.0489786,-95.53827371,465.3385917,-0.239755075,0.779423551,-1.898492573,BCG
-447.1602053,-130.9582554,529.1193838,-0.218583268,0.934265157,-1.895405069,BCG
-474.7140176,-274.0351881,698.3366663,-0.190263634,1.130950767,-1.936806256,BCG
-483.1179245,112.9692259,329.5906194,-0.162853795,1.259755725,-1.925761482,BCG
-494.2813819,387.9055513,69.14455804,-0.13980209,1.292093153,-1.839210569,BCG
-503.8709196,530.2423985,-61.34703708,-0.114884953,1.262388954,-1.702515431,BCG
-510.5592464,570.9121747,-90.98073352,-0.087668498,1.196812655,-1.543105913,BCG
-509.5440306,536.3663097,-56.03336032,-0.05913625,1.114120532,-1.381638028,BCG
-498.1369276,450.1948596,13.50329113,-0.023437117,1.035571129,-1.223180591,BCG
-476.9286754,391.4753214,46.29927787,0.021851617,0.97251705,-1.069513831,BCG
-448.829403,463.1985259,-55.08541968,0.073243247,0.876386849,-0.876965869,BCG
-406.4722589,43.68605133,329.994523,0.121931793,0.822894206,-0.735597008,BCG
-366.2006874,-242.693788,580.6500844,0.162472596,0.831861183,-0.674691621,BCG
-326.217376,-373.113782,674.7628958,0.200151602,0.871783221,-0.65539081,BCG
-284.5534529,-392.3100989,655.8400772,0.235427327,0.912784804,-0.648094162,BCG
-238.1990542,-343.2803396,566.9183155,0.267063904,0.934264537,-0.63439769,BCG
-185.559383,-260.5340479,442.1509598,0.289271608,0.920591111,-0.608622986,BCG
-127.3562434,-206.0313548,338.1651449,0.299562019,0.867597982,-0.568721377,BCG
-65.78821705,-301.3082093,375.9558832,0.301505545,0.820798564,-0.54984209,BCG
1.689901983,37.40160331,-24.87276796,0.296576938,0.720841816,-0.486421625,BCG
63.83318307,229.6716616,-277.1777282,0.284245037,0.546954379,-0.357851191,BCG
120.2983446,253.1599428,-356.4843866,0.270125587,0.343945793,-0.201390076,BCG
174.075955,166.9408441,-322.5412201,0.254521881,0.144374286,-0.050876708,BCG
226.3367996,25.23481898,-230.2692649,0.236364164,-0.0333107,0.072433272,BCG
276.6739795,-131.2968016,-120.1022348,0.214150091,-0.181598854,0.158039327,BCG
323.2643045,-252.6764965,-39.29631331,0.186165943,-0.30167807,0.203070811,BCG
364.4225043,-213.8575392,-112.7648559,0.151031764,-0.430302043,0.239907623,BCG
401.9498818,-549.2659919,190.944074,0.109515599,-0.520325079,0.22199666,BCG
430.8168573,-725.623401,339.4089082,0.064555954,-0.549794055,0.132600463,BCG
451.5205825,-717.9992668,308.430216,0.023575832,-0.555060288,0.020226255,BCG
468.4871823,-601.0956245,172.2468532,-0.011882278,-0.567172225,-0.081547963,BCG
482.3896485,-439.8638805,-4.431400328,-0.042744107,-0.602816235,-0.157207126,BCG
492.5880357,-278.6689868,-176.8450586,-0.070217329,-0.666539189,-0.203755734,BCG
497.3349723,-157.255003,-304.6799327,-0.094311872,-0.75378828,-0.22549935,BCG
495.4248566,-192.584881,-269.6700797,-0.113901386,-0.831094198,-0.254203475,BCG
488.0244101,95.59196219,-551.1906057,-0.129175094,-0.930964566,-0.258566143,BCG
473.4746385,232.73073,-674.8279321,-0.141360055,-1.0715944,-0.223518293,BCG
453.0554905,190.9286568,-615.2054304,-0.148109234,-1.207807255,-0.190646248,BCG
431.868859,56.44921991,-461.4806892,-0.149744912,-1.30802297,-0.190589052,BCG
410.468979,-98.76152868,-286.6021478,-0.147867123,-1.360016476,-0.235616666,BCG
388.1267383,-229.2058356,-135.736771,-0.143538799,-1.364510345,-0.324086375,BCG
363.5990599,-303.3867109,-39.67072189,-0.136937277,-1.329588029,-0.445975536,BCG
336.3843521,-218.397252,-101.0323498,-0.12756352,-1.284909335,-0.569029791,BCG
307.347765,-401.5669097,107.191509,-0.114950996,-1.209062348,-0.712218347,BCG
275.8970281,-440.4472561,173.4068145,-0.09953739,-1.086902961,-0.890040004,BCG
242.4509646,-305.7285271,68.43548518,-0.081304529,-0.960500202,-1.059699404,BCG
210.5300962,-96.94927448,-109.6278658,-0.062980082,-0.860421007,-1.194213937,BCG
179.6953802,107.8667502,-283.7266522,-0.047746987,-0.796675149,-1.287363215,BCG
148.7558017,265.2507702,-410.4806506,-0.036739795,-0.763931872,-1.344799604,BCG
116.7466172,353.4702383,-467.8932407,-0.029594588,-0.749083243,-1.377803598,BCG
83.61422956,288.3133185,-371.6578726,-0.025345812,-0.722745845,-1.413332486,BCG
50.22503025,446.0865002,-498.3776565,-0.02339322,-0.69706654,-1.437654215,BCG
16.6224654,476.9031702,-498.3884988,-0.023628641,-0.687388494,-1.434760136,BCG
-17.18575596,347.3195188,-338.4850247,-0.025036966,-0.654907486,-1.441475266,BCG
-49.18917,163.6126905,-125.023334,-0.028142619,-0.576688902,-1.481465033,BCG
-80.59185506,5.333592092,63.23447539,-0.034423208,-0.452716835,-1.557595303,BCG
-112.9163046,-88.75377321,188.2883586,-0.043997468,-0.295445186,-1.658807445,BCG
-146.7107706,-107.1157554,238.7148235,-0.055956728,-0.121835832,-1.768378584,BCG
-181.4599323,13.92292895,150.3598867,-0.069050069,0.040703133,-1.858720843,BCG
-216.0200769,-55.24744827,252.0451387,-0.082373107,0.198059977,-1.935984292,BCG
-249.7659498,-24.60053728,253.1912896,-0.095518468,0.364720592,-2.015561439,BCG
-282.410902,144.2135289,114.8554714,-0.107716535,0.506201254,-2.063207611,BCG
-312.3737651,340.737938,-53.34383431,-0.118751225,0.602299963,-2.059613562,BCG
-340.4130229,487.4470875,-173.8295333,-0.128551454,0.655037135,-2.007862038,BCG
-367.5115728,553.8184483,-215.4965103,-0.135873834,0.679404324,-1.922460726,BCG
-393.5360585,539.5888176,-177.8567133,-0.139376924,0.693394362,-1.821176553,BCG
-417.5530785,400.9906721,-17.53993594,-0.138346014,0.720429017,-1.728317968,BCG
-438.384669,423.5372014,-20.82579689,-0.13284517,0.755711062,-1.64099849,BCG
-455.3600445,371.1780532,47.67547052,-0.123424341,0.781037816,-1.543350025,BCG
-468.2634244,198.7190695,232.644068,-0.110410188,0.823714447,-1.464346578,BCG
-476.0722956,16.07357141,423.6140968,-0.094425339,0.89721677,-1.419298452,BCG
-479.260155,-103.3730951,547.0613615,-0.07623182,0.993205539,-1.401701805,BCG
-478.4212367,-137.7853665,581.0995075,-0.055504423,1.093806529,-1.393628436,BCG
-473.1212225,-97.63465442,535.9520834,-0.031711716,1.180674688,-1.376172441,BCG
-462.57889,42.13220108,386.2838259,-0.004941868,1.233374955,-1.329102391,BCG
-446.2493004,35.61657744,377.8586386,0.023957494,1.254453792,-1.256179392,BCG
-424.2164046,71.07372023,322.5544014,0.053738656,1.262271338,-1.177490876,BCG
-397.0305798,201.3015997,167.8655372,0.083358007,1.234398678,-1.071968394,BCG
-364.7455748,320.0815706,20.24965304,0.111813054,1.160870995,-0.930895715,BCG
-328.2684057,360.9097954,-53.25679507,0.138114712,1.05264118,-0.766460419,BCG
-288.5279356,312.4078514,-40.73895559,0.162021402,0.929882705,-0.598941653,BCG
-245.5063586,195.3686926,37.16686742,0.183369939,0.811369916,-0.447050181,BCG
-199.0478775,0.709404795,189.5476708,0.201638519,0.714046428,-0.328028181,BCG
-149.4011053,-61.96500961,207.0338363,0.216119665,0.634860572,-0.23921379,BCG
-97.37410416,-140.0998931,237.6995605,0.226229078,0.553602001,-0.160554815,BCG
-44.08284454,-293.9361606,342.6503048,0.231780029,0.487611472,-0.10906278,BCG
9.761440346,-423.2964239,422.5208097,0.232781297,0.443985086,-0.091391364,BCG
63.08909943,-468.7407714,418.7552537,0.229281411,0.410404459,-0.094922414,BCG
114.8955418,-428.1255332,329.9939312,0.221822469,0.368309941,-0.100197644,BCG
164.997779,-330.5964231,185.8567893,0.210891728,0.302710692,-0.091504864,BCG
213.2728173,-179.4696787,-10.00590231,0.1965551,0.202647538,-0.05781176,BCG
259.2485125,-150.5334625,-81.42353583,0.178769943,0.074142672,-0.005180817,BCG
302.1510523,-128.4756268,-143.2242185,0.157770419,-0.059267223,0.043278662,BCG
341.1829865,-44.11722073,-264.0754901,0.134238044,-0.20773179,0.098835268,BCG
375.9764098,11.83384019,-352.8723591,0.10905986,-0.373444306,0.165106201,BCG
406.1115546,-11.14288314,-358.7083821,0.083058567,-0.541199517,0.228191399,BCG
431.2445858,-105.7094493,-288.6398351,0.057207409,-0.691219824,0.269855054,BCG
451.6407708,-235.9200782,-178.5755516,0.032259728,-0.809414343,0.277265283,BCG
467.5197103,-389.5149627,-40.79107813,0.008515048,-0.888328474,0.243629762,BCG
478.7656676,-421.4142636,-20.27552135,-0.013881386,-0.935080366,0.176580609,BCG
485.1143597,-421.3355629,-27.17630411,-0.034674713,-0.973048708,0.100222813,BCG
486.4321198,-466.2137713,15.46598795,-0.053438998,-0.994390324,0.007746186,BCG
482.9746949,-475.7026233,27.11753927,-0.069748215,-0.996464165,-0.102357382,BCG
475.0404093,-407.4483542,-34.84364835,-0.083353051,-0.992312189,-0.216039546,BCG
462.9194812,-276.4391109,-155.7448314,-0.094019765,-0.997690029,-0.316398778,BCG
447.247766,-123.2547502,-295.417816,-0.101732576,-1.021667016,-0.39339488,BCG
428.4994488,34.185788,-436.2995736,-0.106818971,-1.066184789,-0.444509257,BCG
406.796677,78.77461353,-461.4833586,-0.109647316,-1.121318433,-0.479078856,BCG
382.1599088,80.98077658,-441.5540624,-0.110437794,-1.162587158,-0.520774683,BCG
354.7458244,124.2485145,-460.1091561,-0.10931559,-1.194195501,-0.564489546,BCG
324.9682731,138.4980841,-447.3415268,-0.106493159,-1.217971096,-0.60767611,BCG
293.2435854,87.83502024,-367.6784324,-0.102377971,-1.222302879,-0.661553857,BCG
259.8911357,-7.970894148,-241.2247303,-0.097398101,-1.194358992,-0.738610329,BCG
225.3893273,-107.250135,-110.0207645,-0.092039616,-1.129067915,-0.843681602,BCG
190.0361207,-190.687805,6.330085811,-0.08688461,-1.029274774,-0.973886692,BCG
